Topics,Alpha,Beta,Coherence
4,0.36000000000000004,0.7100000000000001,0.36691665417963715
4,0.36000000000000004,0.76,0.3673943029081066
4,0.36000000000000004,0.81,0.37620802873187087
4,0.36000000000000004,0.8600000000000001,0.35878001868629406
4,0.36000000000000004,0.91,0.36599082351059825
4,0.36000000000000004,0.9600000000000001,0.36400761398324677
4,0.36000000000000004,symmetric,0.3316411720088086
4,0.41000000000000003,0.01,0.3543643237456147
4,0.41000000000000003,0.060000000000000005,0.3638970051793633
4,0.41000000000000003,0.11,0.3426450049959754
4,0.41000000000000003,0.16000000000000003,0.3373842552305987
4,0.41000000000000003,0.21000000000000002,0.3486072290235709
4,0.41000000000000003,0.26,0.3410880104416135
4,0.41000000000000003,0.31000000000000005,0.344526174300679
4,0.41000000000000003,0.36000000000000004,0.3467203454160814
4,0.41000000000000003,0.41000000000000003,0.3625311886602496
4,0.41000000000000003,0.46,0.3620275235802086
4,0.41000000000000003,0.51,0.36082577530057003
4,0.41000000000000003,0.56,0.38133919686613116
4,0.41000000000000003,0.6100000000000001,0.3575438840207529
4,0.41000000000000003,0.66,0.3789638532484454
4,0.41000000000000003,0.7100000000000001,0.38824347749690263
4,0.41000000000000003,0.76,0.3797935267903517
4,0.41000000000000003,0.81,0.38174239588391456
4,0.41000000000000003,0.8600000000000001,0.36476531511035964
4,0.41000000000000003,0.91,0.38089766009835535
4,0.41000000000000003,0.9600000000000001,0.36857711523760667
4,0.41000000000000003,symmetric,0.34014569347911655
4,0.46,0.01,0.35520011672436924
4,0.46,0.060000000000000005,0.331659061484631
4,0.46,0.11,0.34409801300994386
4,0.46,0.16000000000000003,0.36144881198584244
4,0.46,0.21000000000000002,0.36504686313494933
4,0.46,0.26,0.36670602658762536
4,0.46,0.31000000000000005,0.3486109112358289
4,0.46,0.36000000000000004,0.3491967410232486
4,0.46,0.41000000000000003,0.3352403314318845
4,0.46,0.46,0.35015262257190577
4,0.46,0.51,0.35935646912706287
4,0.46,0.56,0.3505322246071273
4,0.46,0.6100000000000001,0.3799741900031175
4,0.46,0.66,0.38826084443692743
4,0.46,0.7100000000000001,0.3709696872917365
4,0.46,0.76,0.37917934277518694
4,0.46,0.81,0.37560154432518955
4,0.46,0.8600000000000001,0.36867330343807436
4,0.46,0.91,0.38478810205618563
4,0.46,0.9600000000000001,0.3614654711702268
4,0.46,symmetric,0.4130722233701326
4,0.51,0.01,0.37094575007576636
4,0.51,0.060000000000000005,0.34733718350050935
4,0.51,0.11,0.4289050514801004
4,0.51,0.16000000000000003,0.39536794575392775
4,0.51,0.21000000000000002,0.42703658878764733
4,0.51,0.26,0.39638828682515337
4,0.51,0.31000000000000005,0.3736474881737106
4,0.51,0.36000000000000004,0.4051407689197363
4,0.51,0.41000000000000003,0.36536770563956505
4,0.51,0.46,0.37107593586497833
4,0.51,0.51,0.3685266822737622
4,0.51,0.56,0.35300678275837694
4,0.51,0.6100000000000001,0.3797376063013733
4,0.51,0.66,0.36624863807154345
4,0.51,0.7100000000000001,0.3692316990400104
4,0.51,0.76,0.36907589763988774
4,0.51,0.81,0.3848697713774722
4,0.51,0.8600000000000001,0.3722186632492278
4,0.51,0.91,0.3707351887064009
4,0.51,0.9600000000000001,0.38513957775009494
4,0.51,symmetric,0.4172693094866201
4,0.56,0.01,0.41896267381681984
4,0.56,0.060000000000000005,0.3996251917541456
4,0.56,0.11,0.41473031129524035
4,0.56,0.16000000000000003,0.4135742143034523
4,0.56,0.21000000000000002,0.4129556149230964
4,0.56,0.26,0.4109307564751412
4,0.56,0.31000000000000005,0.40924117457955367
4,0.56,0.36000000000000004,0.42613347978555427
4,0.56,0.41000000000000003,0.4052317442571798
4,0.56,0.46,0.3953477897258998
4,0.56,0.51,0.42714810130599884
4,0.56,0.56,0.35682240007692007
4,0.56,0.6100000000000001,0.3636370898544331
4,0.56,0.66,0.3511638340733192
4,0.56,0.7100000000000001,0.3531557141734367
4,0.56,0.76,0.35400905735734356
4,0.56,0.81,0.37204292813763273
4,0.56,0.8600000000000001,0.36577711967780274
4,0.56,0.91,0.3809935229060297
4,0.56,0.9600000000000001,0.39838773815427736
4,0.56,symmetric,0.3991036848259186
